Cat�gorie;Article;D�signation 1;Unit� stock;Unit� vente;Coef UV-US;Saisie coeff vente;Unit� achat;Coef UA-US;Conditionnement;Coef UC-US;Saisie coeff autoris;Code comptable;Niveau taxe;Famille statistique;Famille statistique;Famille statistique;Gestion stock;Fournisseur;Article fournisseur;D�signation fourn
PDR;PDR01108;ORBITROL DF060260002;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0405;P3006;2;FRL00042;DF060260002;ORBITROL DF060260002
PDR;PDR01109;DISQUE TACHYGRAPHE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;;;2;FRL00302;P-FBM-125;DISQUE TACHYGRAPHE
PDR;PDR01110;FILTRE CHASSIS MAN TGS 400;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;;;2;FRL00088;KX332;FILTRE CHASSIS MAN TGS 400
PDR;PDR01111;PORTE SATELITTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;;;2;FRL00088;81.35114-0130;PORTE SATELITTE
PDR;PDR01112;PORTE SATELITTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;;;2;FRL00088;81.35114-0134;PORTE SATELITTE
PDR;PDR01113;PLAQUETTE DE FREIN MERCEDES;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0601;;2;FRL00088;882287;PLAQUETTE DE FREIN MERCEDES
PDR;PDR01114;PINCE COUPANT;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00052;PDR01114;PINCE COUPANT
PDR;PDR01114;PINCE COUPANT;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00227;PINCE-C;PINCE COUPANT
PDR;PDR01115;CLE PIPE 13;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00052;PDR01115;CLE PIPE 13
PDR;PDR01115;CLE PIPE 13;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00227;APiPE13;CLE PIPE 13
PDR;PDR01116;CLE PIPE 10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00052;PDR01116;CLE PIPE 10
PDR;PDR01116;CLE PIPE 10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;;;2;FRL00227;APIPE10;CLE PIPE 10
PDR;PDR01117;DISQUE 60;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;;;2;FRL00227;PDR01117;DISQUE 60
PDR;PDR01118;COLLE FLAMBO;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR1118;COLLE FLAMBO
PDR;PDR01118;COLLE FLAMBO;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00227;PDR1118;COLLE FLAMBO
PDR;PDR01119;SCOTCH ARME;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;;;2;FRL00052;PDR01119;SCOTCH ARME
PDR;PDR01119;SCOTCH ARME;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;;;2;FRL00227;PDR1119;SCOTCH ARME
PDR;PDR01120;REGARNISAGE DISQUE EMBRAYAGE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;;;2;FRL00036;RGS_43024;REGARNISAGE DISQUE EMBRAYAGE
PDR;PDR01121;RONDELLE 430X240X4;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00036;430X240X4;RONDELLE 430X240X4
PDR;PDR01122;RACCORD RAPIDE 6;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00036;UA_6;RACCORD RAPIDE 6
PDR;PDR01123;REDUCTEURE RAPIDE 6-8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00036;UA6_8;REDUCTEURE RAPIDE 6-8
PDR;PDR01124;PEINTURE BLANC;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01124;PEINTURE BLANC
PDR;PDR01125;PEINTURE NOIR;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01125;PEINTURE NOIR
PDR;PDR01126;PEINTURE GRIS CLAIR;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00227;PDR01126;PEINTURE GRIS
PDR;PDR01128;PEINTURE SPRAY;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01128;PEINTURE SPRAY
PDR;PDR01128;PEINTURE SPRAY;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00227;PDR01128;BOITE PEINTURE SPRAY
PDR;PDR01129;PEINTURE IVOIR DE CHAINE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01129;IVOIR DE CHAINE
PDR;PDR01134;PEINTURE ANTIROUILLE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01134;PEINTURE ANTIROUILLE
PDR;PDR01134;PEINTURE ANTIROUILLE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00060;PDR01134;PEINTURE ANTIROUILLE
PDR;PDR01137;BOUTEILLE SIKA BOOM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0904;;2;FRL00033;PDR01137;BOUTEILLE SIKA BOOM
PDR;PDR01139;ROTULE GE17 ES2RS;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;;;2;FRL00015;PDR01139;ROTULE GE17 ES2RS SKF
PDR;PDR01140;CIRCLIPS EXT 30;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00015;E30;CIRCLIPS EXT 30
PDR;PDR01141;CIRCLIPS EXT 31;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00015;E31;CIRCLIPS EXT 31
PDR;PDR01142;CIRCLIPS INT 55;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;;;2;FRL00015;I55;CIRCLIPS INT 55
PDR;PDR01143;MANOMETRE MGS10 DN 63 1/4G 600B;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;;;2;FRL00015;MANO 0A600 BA;MANOMETRE MGS10 DN 63 1/4G 600B
PDR;PDR01144;RACCORD RAPIDE EGALE 12 MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;;;2;FRL00015;EPU12;RACCORD RAPIDE EGALE 12 MM
PDR;PDR01145;RACCORD UNION INEGALE 10-12;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;;;2;FRL00015;EPG12-10;RACCORD UNION INEGALE 10-12
PDR;PDR01146;RACCORD UNION INEGALE 8-10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0402;;2;FRL00015;EPG10-8;RACCORD UNION INEGALE 8-10
PDR;PDR01147;COUDE 1/4 32 PVC SP;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01147;COUDE 1/4 32 PVC SP
PDR;PDR01148;TUBE PVC EVACUATION 32 SPLAST;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01148;TUBE PVC EVACUATION 32 SPLAST
PDR;PDR01149;CHARBON MEULEUSE 1.607014176;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01149;JEU DE BALAIS BOSCH 1.607014176
PDR;PDR01150;VIS TIRFOND DIA 8X60;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00060;PDR01150;VIS TIRFOND DIA 8X60
PDR;PDR01151;VIS TIRFOND DIA 6X60;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00060;PDR01151;VIS TIRFOND DIA 6X60
PDR;PDR01152;FORET HSS DIA 3;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01152;FORET HSS-G BOSCH DIA 3
PDR;PDR01153;TARAUDS STD DIA 3X50;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01153;JEU DE TARAUDS STD DIA 3X50
PDR;PDR01154;MASSETTTE 800G;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00060;PDR01154;MASSETTTE VCTOOLS 800G
PDR;PDR01155;LAMPE NARVA 12V 21W;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0306;;2;FRL00054;17638;LAMPE NARVA 12V 21W BAU15S AMBER
PDR;PDR01156;ROULEMENT 6311;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3010;2;FRL00054;PDR01156;ROULEMENT 6311
PDR;PDR01157;ROULEMENT 6202;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3010;2;FRL00054;PDR01157;ROULEMENT 6202
PDR;PDR01158;ROULEMENT 6535Q;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3010;2;FRL00054;PDR01158;ROULEMENT 6535Q SKF
PDR;PDR01159;ROULEMENT 6580/6535;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3010;2;FRL00054;PDR01159;ROULEMENT 6580/6535
PDR;PDR01160;CRIC 30T;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;P3010;2;FRL00054;PDR01160;CRIC 30T
PDR;PDR01161;CLAPET D AIR 3/8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0402;P3010;2;FRL00054;PDR01161;CLAPET D AIR 3/8
PDR;PDR01162;POMPE A EAU 1.5 HP;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1001;P3010;2;FRL00077;PDR01162;POMPE A EAU PM 1.5 HP
PDR;PDR01163;VIS HR 12X45 8.8 PAS 150;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01163;VIS HR 12X45 8.8 PAS 150
PDR;PDR01164;ECROU DIA 12 PAS 150;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01164;ECROU DIA 12 PAS 150
PDR;PDR01165;VIS HR DIA 14X45 8.8 PAS 150;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01165;VIS HR DIA 14X45 8.8 PAS 150
PDR;PDR01166;ECROU DIA 14 PAS 150;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01166;ECROU DIA 14 PAS 150
PDR;PDR01167;VIS HR 14X40 8.8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01167;VIS HR 14X40 8.8
PDR;PDR01168;VIS HR 14X60 8.8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01168;VIS HR 14X60 8.8
PDR;PDR01169;PLAQUE LIMITATION VITESSE 80 G.M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;;;2;FRL00054;AT2092;PLAQUE LIMITATION VITESSE 80 G. M
PDR;PDR01170;RAIL MUPRO 30X15;M;;0;1;M;1;;0;0;PDR;A146;PDR03;P0301;;2;FRL00198;11130;RAIL MUPRO 30X15 
PDR;PDR01171;VIS A RONDELLE 5X12  POUR RAIL MUPRO;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00198;3850003060;VIS A RONDELLE 5X12
PDR;PDR01172;ECROU COULISSANT DE 5 SHN/D25ME9 POUR RAIL MUPRO;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00198;SHN/DZ5ME9;ECROU COULISSANT DE 5 SHN/D25ME9
PDR;PDR01173;CHARBON B14Z1 DIM 5X32X35MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00198;B14Z1;CHARBON B14Z1 DIM 5X32X35MM
PDR;PDR01174;VIS HR 24X120 8.8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01174;VIS HR 24X120 8.8
PDR;PDR01175;JEU DE TARAUDS STD DIA 4X70;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01175;JEU DE TARAUDS STD DIA 4X70
PDR;PDR01176;VERROU PISTOLET 20CM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00121;9599;VERROU PISTOLET 20CM
PDR;PDR01177;VERROU PISTOLET 25CM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00121;9600;VERROU PISTOLET 25CM
PDR;PDR01178;POINT ACIER DIA 6;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0901;;2;FRL00033;PDR1178;POINT ACIER DIA 6
PDR;PDR01179;POINT ACIER DIA 8;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0901;;2;FRL00033;PDR1179;POINT ACIER DIA 8
PDR;PDR01180;BROUITTE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00033;PDR1180;BROUITTE TOLE 20
PDR;PDR01181;ROULEAU PLASTIQUE;UN;;0;1;KG;30;;0;0;PDR;A146;PDR02;;;2;FRL00033;PDR1181;ROULEAU PLASTIQUE
PDR;PDR01182;MESURE 5M DECAMETRE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0702;;2;FRL00033;PDR01182;MESURE 3M MATICA
PDR;PDR01182;MESURE 5M DECAMETRE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0702;;2;FRL00227;PDR01182;MESURE 3M
PDR;PDR01183;Fuel N°7;T;;0;1;T;1;;0;0;CONSH;A150;;;;2;FRL00103;PDR01183;Fuel N°7
PDR;PDR01184;BATTERIE TELECOMMANDE PUTZ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3007;2;FRL00007;B.RM;BATTERIE TELECOMMANDE PUTZ
PDR;PDR01185;CHARGEUR BATTERIE PUTZ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3007;2;FRL00007;67334007;CHARGEUR BATTERIE PUTZ
PDR;PDR01186;GLACE PHARE SECOUR MAN TGS  GAUCHE;UN;UN;1;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;022.032;GLACE PHARE SECOUR MAN TGS  GAUCHE
PDR;PDR01187;FILTRE DECLENCHEUR;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00088;AL12;FILTRE DECLENCHEUR
PDR;PDR01188;FILTRE A GASOIL CHASSIS 480;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;KC522D;FILTRE A GASOIL CHASSIS 480
PDR;PDR01189;CAGE SATELITTE MAN TGA 400;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;81.35114-0135;CAGE SATELITTE MAN TGA 400
PDR;PDR01190;TURBINE CAOUTCHOUC 8/6;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR10;P1001;P3010;2;FRL00015;PDR01190;TURBINE CAOUTCHOUC 8/6
PDR;PDR01191;DENT 1U3352;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0204;P3010;2;FRL00015;PDR01191;DENT 1U3352
PDR;PDR01192;CEINTURE TELECOMMANDE PUTZ;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR07;P0701;P3007;2;FRL00007;288778002;CEINTURE TELECOMMANDE PUTZ
PDR;PDR01193;PANNEAUX M5 FIL 2.5 DIM 1600X1940;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR12;P1203;P3010;2;FRL00209;PDR01193;TCP MAILLE 5 FIL 2.5 DIM 1600X1940
PDR;PDR01194;PANNEAUX M5 FIL 2.5 DIM 1400X1940;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR12;P1203;P3010;2;FRL00209;PDR01194;TCP MAILLE 5 FIL 2.5 DIM 1400X1940
PDR;PDR01195;PANNEAUX M8 FIL 3 DIM 1400X1940;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR12;P1203;P3010;2;FRL00209;PDR01195;TCP MAILLE 8 FIL 3 DIM 1400X1940
PDR;PDR01196;PANNEAUX M8 FIL 3 DIM 1600X1940;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR12;P1203;P3010;2;FRL00209;PDR01196;TCP MAILLE 8 FIL 3 DIM 1600X1940
PDR;PDR01197;MEMBRANE TYPE 30 LONGUE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00348;PDR01197;MEMBRANE TYPE 30 LONGUE 7104
PDR;PDR01198;MEMBRANE TYPE 30 COURT;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00348;PDR01198;MEMBRANE TYPE 30 COURT 7099
PDR;PDR01199;POMPE A EAU 30679;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00348;PDR01199;POMPE A EAU 30679
PDR;PDR01200;SOUPAPE DE REGLAGE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00131;PDR01200;SOUPAPE DE REGLAGE 51.12505-6001
PDR;PDR01201;FEU AR MAN GAUCHE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00131;81.25225-6544;FEU AR MAN GAUCHE 
PDR;PDR01202;FEU AR MAN DROIT;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00131;81.25225-6545;FEU AR MAN DROIT 
PDR;PDR01203;RACLETTE ESSUIE GLACE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0202;;2;FRL00348;PDR01203;RACLETTE ESSUIE GLACE
PDR;PDR01204;JOINT 51.08901-0370;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00131;51.08901-0370;JOINT 
PDR;PDR01205;BROSSE MEULEUSE GM;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0202;;2;FRL00033;PDR01205;BROSSE MEULEUSE GM
PDR;PDR01206;BROSSE MEULEUSE PM;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0202;;2;FRL00033;PDR01206;BROSSE MEULEUSE PM
PDR;PDR01207;FLEXIBLE POMPE A GRAISSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR04;P0402;;2;FRL00054;PDR01207;FLEXIBLE POMPE A GRAISSE
PDR;PDR01208;EMBOUT DE GRAISSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0905;;2;FRL00015;111EMBOUT;EMBOUT DE GRAISAGE
PDR;PDR01208;EMBOUT DE GRAISSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0905;;2;FRL00054;PDR01208;EMBOUT DE GRAISSE
PDR;PDR01209;COLLE HELMTINE 14030 AVEC DURCISSEUR;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR05;P0504;;2;FRL00015;PDR01209;COLLE HELMTINE 14030 AVEC DURCISSEUR
PDR;PDR01210;FILTRE A AIR WA6429;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR04;P0401;;2;FRL00054;PDR01210;FILTRE A AIR WA6429
PDR;PDR01210;FILTRE A AIR WA6429;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR04;P0401;;2;FRL00055;PDR01210;FILTRE A AIR WA6429
PDR;PDR01211;COURROIE 13X1250;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00054;PDR01211;COURROIE 13X1250
PDR;PDR01212;GANT SECU12402;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0201;;2;FRL00195;SECU12402;GANT
PDR;PDR01213;"VANNE A BILLE 1""""1/4";UN;;0;1;UN;1;;0;0;PDR;AV001;PDR10;P1004;;2;FRL00195;PLMB00560;"VANNE A BILLE 1""1/4"
PDR;PDR01214;APREST CELLULOSIQUE BLANC 1KG;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0904;;2;FRL00195;PEIN00103;APREST CELLULOSIQUE BLANC 1KG
PDR;PDR01215;TUYAUX PNEUMATQUE TECALAN 04X06 NOIR;M;;0;1;M;1;;0;0;PDR;AV001;PDR04;P0402;;2;FRL00036;TEC_6;TUYAUX TECALENT 04X06 NOIR
PDR;PDR01216;ECROU AXE FUWA;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00036;MTF464;ECROU AXE FUWA
PDR;PDR01218;ALARM STEEL MATE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0204;;2;FRL00054;838G;ALARM STEEL MATE
PDR;PDR01219;HOUSSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0204;;2;FRL00054;HOUSSE;HOUSSE
PDR;PDR01220;CATAPHOTE AR DACIA;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR02;P0204;;2;FRL00054;RS579709R;CATAPHOTE AR DACIA
PDR;PDR01221;POMPE AMORCAGE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00054;2447222126;POMPE AMORCAGE
PDR;PDR01222;NECESSAIR POMPE INJECTION;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00054;2447010004;NECESSAIR POMPE INJECTION
PDR;PDR01223;CONTACT DEMARRAGE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0303;;2;FRL00054;342315001;CONTACT DEMARRAGE
PDR;PDR01226;GARNITURE PATIN ISUZU;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00036;8173;GARNITURE PATIN ISUZU
PDR;PDR01227;PNEU 215/70R15 ;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR08;;;2;FRL00028;PDR01227;PNEU 215/70R15 109/107S TRANSWAY LSS BRDG
PDR;PDR01227;PNEU 215/70R15 ;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR08;;;2;FRL00137;PDR01227;PNEU 215/70R15 GOODYEAR EFFICIENTGRIP CARGO 2
PDR;PDR01228;VANNE A BILLE 1/2 CUIVRE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR10;P1004;;2;FRL00227;PDR01228;VANNE A BILLE 1/2 CUIVRE
PDR;PDR01229;TEFLON;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0905;;2;FRL00033;PDR01229;TEFLON
PDR;PDR01229;TEFLON;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0905;;2;FRL00077;PDR01229;TEFLON
PDR;PDR01229;TEFLON;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0905;;2;FRL00227;PDR01229;TEFLON
PDR;PDR01230;VISEUSE A BATTERIE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR07;P0701;;2;FRL00227;PDR01230;VISEUSE A BATTERIE
PDR;PDR01231;JEU D EMBOUTS DE VISSEUSE 100 PCS;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR07;P0701;;2;FRL00227;PDR01231;JEU D EMBOUTS DE VISSEUSE 100 PCS
PDR;PDR01232;BOTTES DE SECURITE;UN;;0;1;UN;1;;0;0;EPI;AV001;PDR02;P0201;;2;FRL00033;PDR01232;BOTTES DE SECURITE
PDR;PDR01232;BOTTES DE SECURITE;UN;;0;1;UN;1;;0;0;EPI;AV001;PDR02;P0201;;2;FRL00060;PDR01232;BOTTE IMPERMEABLE ITALY
PDR;PDR01233;POMPE DOUBLE 23/18;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR04;P0405;;2;FRL00015;PDR01233;POMPE DOUBLE 23/18
PDR;PDR01233;POMPE DOUBLE 23/18;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR04;P0405;;2;FRL00359;PDR01233;POMPE DOUBLE 23/18 ROQUET
PDR;PDR01234;CHAINE ASA60 BOBCAT;M;;0;1;M;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00015;ASA60;CHAINE ASA60
PDR;PDR01235;VIS BTR DIA 10X30;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00227;PDR01235;VIS BTR DIA 10X30
PDR;PDR01236;VIS BTR DIA 10X50;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00227;PDR01236;VIS BTR DIA 10X50
PDR;PDR01237;VIS BTR DIA 24X150 8.8;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00227;PDR01237;VIS BTR DIA 24X150 8.8
PDR;PDR01238;ECROU FREIN 24;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00227;PDR01238;ECROU FREIN 24
PDR;PDR01239;SERIE AMBO DIVERS 100 PCS;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR09;P0902;;2;FRL00227;PDR01239;SERIE AMBO DIVERS 100 PCS
PDR;PDR01240;APRET;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR05;P0504;;2;FRL00227;PDR01240;APRET
PDR;PDR01241;DISQUE DE COUPAGE 400X4;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01241;DISQUE DE COUPAGE 400X4
PDR;PDR01242;REFLECTEUR TRIAGULAIRE H 134MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00054;PDR01242;REFLECTEUR TRIAGULAIRE H 134MM
PDR;PDR01242;REFLECTEUR TRIAGULAIRE H 134MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01242;REFLECTEUR TRIAGULAIRE H 134MM
PDR;PDR01243;CADNAT 50MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00060;PDR01243;CADNAT 50MM
PDR;PDR01243;CADNAT 50MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00227;PDR01243;CADNAT 50MM
PDR;PDR01244;CADNAT 60MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00060;PDR01244;CADNAT 60MM
PDR;PDR01244;CADNAT 60MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00227;PDR01244;CADNAT 60MM
PDR;PDR01245;MANCHETTE PISTON D250 PUT274904000;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3007;2;FRL00007;274904000;MANCHETTE PISTON D250 PUT274904000
PDR;PDR01246;BAGUE DE GUIDAGE 250PUT275059006;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;;2;FRL00007;275059006;BAGUE DE GUIDAGE 250 PUT275059006
PDR;PDR01247;FER PLAT 25X4 6M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR01;P0106;;2;FRL00163;PDR01247;FER PLAT 25X4 6M
PDR;PDR01248;ARRET D HUILE BOITE VITESSE DL420A;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3005;2;FRL00042;DI010050006;ARRET D HUILE BOITE A VITESSE DL420A 
PDR;PDR01249;FORET HSS D10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01249;FORET HSS D10
PDR;PDR01250;TOLE NOIR 2000X1000X1.5;UN;;0;1;UN;1;;0;0;PDR;A146;PDR01;P0103;;2;FRL00163;PDR01250;TOLE NOIR 2000X1000X1.5
PDR;PDR01250;TOLE NOIR 2000X1000X1.5;UN;;0;1;UN;1;;0;0;PDR;A146;PDR01;P0103;;2;FRL00227;PDR01250;MICHE D11
PDR;PDR01251;FORET HSS D12;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01251;FORET HSS D12
